Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,Price_Change,Volatility
122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.6742935180664,78260400,116.91479995727539,95.26881221771241,-0.005612513646525374,3.8136030280454367
122.30999755859375,124.56999969482422,122.25,123.75,121.14269256591797,86712000,117.14419998168945,95.51483722686767,0.012269938650306678,3.9879104274277455
124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.75941467285156,82225500,117.33259994506835,95.77663722991943,0.005090886896306879,4.168036542992334
124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.21418762207031,115089200,117.48639999389648,96.01972473144531,-0.020903670457748325,4.232519973220442
120.5,123.87000274658203,120.1500015258789,123.23999786376953,120.6434326171875,81312200,117.635,96.29402473449707,0.011988824922872787,4.1592324667660385
122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.8309326171875,86939800,117.74740005493165,96.56437477111817,-0.00673477942264844,4.193507500358406
122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.21418762207031,79184500,117.92260009765624,96.7997622680664,-0.005146678081568545,3.827705447456061
124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.18567657470703,157243700,118.1502000427246,97.07751224517823,0.050090314791152,3.683504536376525
127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.11715698242188,98208600,118.4431999206543,97.33813724517822,-0.0005473858017489563,3.5796242014691755
128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,125.98838806152344,94359800,118.71559982299804,97.61548721313477,0.006963456745552543,3.7795445432320993
128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,123.99139404296875,192541500,118.94939987182617,97.8874997329712,-0.015850764059871847,3.9307244258890206
125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,125.5282974243164,121251600,119.1745997619629,98.19593719482423,0.012395326227985448,4.138160164219691
131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.10140991210938,168904800,119.32419982910156,98.49866222381591,0.028464550236973585,4.4824345929652685
132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.2008056640625,88223700,119.52139999389648,98.80917476654052,-0.006976024680639181,4.665674695634599
131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.1894989013672,54930100,119.73699996948243,99.15873727798461,0.007712236217600754,4.971874775120848
133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.81007385253906,124486200,120.05660003662109,99.49472478866578,0.035765713245766495,5.5612184805043965
138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.0283660888672,121047300,120.37360000610352,99.86631225585937,-0.013314853257091142,5.909670455103618
135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,130.9026336669922,96452100,120.7283999633789,100.21883726119995,-0.008526684497060733,6.153194159723148
134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,129.8943328857422,99116600,121.03199996948243,100.5739497756958,-0.007702653080273847,6.282907095831699
133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,126.6834487915039,143301900,121.28279998779297,100.91502479553223,-0.024719260825586842,6.221860381357317
128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.24972534179688,97664900,121.58799987792969,101.28352476119996,0.01236373386484213,6.2037691258189565
127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,123.93264770507812,155088000,121.81919982910156,101.63606225967408,-0.0336615236823381,6.022041835893107
128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.16163635253906,109578200,122.13659973144532,101.98206224441529,0.03412322074954277,5.669330268386818
132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.267822265625,105158200,122.44559982299805,102.33541225433349,0.008631262592551314,5.36943993275078
129.19000244140625,130.1699981689453,128.5,128.97999572753906,126.26251983642578,100384500,122.80119979858398,102.65726222991944,-0.023248824333729434,4.98600988248611
128.5,129.69000244140625,126.86000061035156,128.8000030517578,126.08627319335938,91951100,123.07079986572266,102.99158723831177,-0.0013955084644402538,4.574218979640468
128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,128.13226318359375,88636800,123.51139984130859,103.32752473831177,0.016226679257536736,4.3169803642912274
130.8000030517578,131.0,128.75999450683594,128.91000366210938,126.19398498535156,90221800,123.91419998168945,103.65421226501465,-0.015127173479807188,4.203930065808526
128.77999877929688,130.22000122070312,127.0,127.13999938964844,124.46126556396484,111598500,124.2481999206543,103.98877475738526,-0.013730542410815172,4.098289316690258
127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,125.13674926757812,90757300,124.50580001831055,104.3217622756958,0.005427107477730786,3.9726640850321187
128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,129.2482452392578,104319500,124.76580001831054,104.68014976501465,0.0328561127128284,3.8435703972623902
133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,133.9862518310547,120150900,125.12939987182617,105.0364122390747,0.03665830782882318,3.99278970669199
136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,136.13990783691406,114459400,125.58440002441407,105.40747478485108,0.016073736286376095,4.267974784377779
143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,139.90879821777344,157611700,126.1233999633789,105.78948726654053,0.027683832904034755,4.639777955522584
143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,140.14378356933594,98390600,126.5968000793457,106.1702997970581,0.0016792995818566414,4.987577851540854
143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.0669403076172,140843800,127.05380004882812,106.53903728485108,-0.007683752971338942,5.09680902472468
139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.20162963867188,142621100,127.41039993286132,106.86567478179931,-0.03498522670784365,4.823284192209343
135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.17971801757812,177523800,127.64360000610351,107.16993732452393,-0.037420597863168426,4.752526478999006
133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.31375122070312,106239800,127.93860000610351,107.48227481842041,0.01652010127968695,4.681891783499736
135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.14590454101562,83305400,128.27780014038086,107.80372486114501,0.0063367087176327,4.6415605242297575
135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.1179962158203,89880900,128.583800201416,108.12726238250733,-0.007778376242906226,4.496624017026159
136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,134.49530029296875,84183100,128.98480026245116,108.47874988555908,0.025757778746879012,4.4682963541380785
137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.07864379882812,75693800,129.44300018310548,108.81742485046387,-0.004585522131241526,4.501090707952486
136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.22567749023438,71297200,129.87780029296874,109.1581873703003,0.0010968789214593766,4.515131318222569
136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,133.34335327148438,76774200,130.27740020751952,109.4845248413086,-0.006573728224378961,4.521205406844923
136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,132.7355194091797,73046600,130.6534002685547,109.80751232147217,-0.004558452630158305,4.499326269220748
135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,132.4805908203125,64280000,130.97500030517577,110.1349373626709,-0.0019203376025409558,4.501674397284855
134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,132.71588134765625,60145100,131.22800018310548,110.45212482452392,0.0017759951580194056,4.510409926835281
135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,130.57864379882812,80576300,131.4302001953125,110.75082485198975,-0.016103957704172722,4.506780851970159
131.25,132.22000122070312,129.47000122070312,130.83999633789062,128.27468872070312,97918500,131.58820007324218,111.04368732452393,-0.017644012767020212,4.4650526294170225
129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.16688537597656,96856700,131.73740020751953,111.32578735351562,-0.008636423537534132,4.500684748674177
130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,127.3237075805664,87668800,131.85980010986327,111.60318733215333,0.0012334314627955312,4.354990472667327
128.00999450683594,129.72000122070312,125.5999984741211,126.0,123.52960968017578,103916400,131.89220016479493,111.8573998260498,-0.029798993321709433,4.563060037156847
123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,123.3923568725586,158273000,131.97380020141603,112.1070248413086,-0.0011111062670511318,4.781810449831634
124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,122.89234924316406,111039900,132.01600021362304,112.34611232757568,-0.004052138358153767,4.94688094673097
124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,118.61783599853516,148199500,131.98760009765624,112.5572998046875,-0.0347826139882379,5.389505350683178
122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,118.88253021240234,164560400,131.9772001647949,112.77433731079101,0.002231624739467808,5.806146654327985
123.75,127.93000030517578,122.79000091552734,127.79000091552734,125.28450775146484,116307900,131.9754002380371,113.02872482299804,0.05385121774911972,5.836461366617992
128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,122.66685485839844,102260900,131.92160034179688,113.26739982604981,-0.02089363917220921,5.916317553703644
124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,119.66686248779297,112966300,131.7888003540039,113.49306232452392,-0.024456562666370862,6.17280818016194
121.75,123.5999984741211,118.62000274658203,120.12999725341797,117.77469635009766,178155000,131.6582002258301,113.70001232147217,-0.015811898605432195,6.582198562045793
120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,119.03939819335938,153766600,131.5220002746582,113.91568729400635,0.01073837463598748,6.808330443066061
120.93000030517578,121.0,116.20999908447266,116.36000061035156,114.07860565185547,154376600,131.21160018920898,114.0984497833252,-0.04167351041756073,7.214417939994348
119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,118.71585083007812,129525800,131.01419998168944,114.30783725738526,0.04064967087253768,7.067204200118252
121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,117.62763977050781,111943300,130.77440002441406,114.50912475585938,-0.009166677797724065,6.870885212936449
122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,119.56880950927734,103026500,130.4797999572754,114.72301223754883,0.016502714386902317,6.574685823408533
120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,118.65705871582031,88105100,130.2030000305176,114.93052474975586,-0.007625453527034254,6.530258438577401
121.41000366210938,124.0,120.41999816894531,123.98999786376953,121.55900573730469,92403800,130.0083999633789,115.1526622390747,0.0244567389434609,6.536939467031681
125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,123.10803985595703,115227900,129.86599990844726,115.38308723449707,0.012742978129499427,6.446036020729657
124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,122.31391143798828,111932600,129.7729998779297,115.60457473754883,-0.006450565903976302,6.317230734324873
122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,118.16683959960938,121229700,129.5633999633789,115.80304973602296,-0.033905124114334995,6.31106674710753
119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,117.63743591308594,185549500,129.43119995117186,115.99659973144531,-0.004480220036475302,6.112803306610725
120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,120.97077941894531,111912300,129.28059997558594,116.21064971923828,0.028335707862409354,5.807214005962769
123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,120.13743591308594,95467100,129.09039993286132,116.40897472381592,-0.006888714468965329,5.449525033754637
122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,117.73548126220703,88530500,128.91259994506837,116.59259971618653,-0.019993508726392273,5.1498912090667766
119.54000091552734,121.66000366210938,119.0,120.58999633789062,118.22564697265625,98844700,128.74839981079103,116.765562210083,0.0041635441356262515,4.807027540659892
120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,118.8335189819336,94071200,128.5547998046875,116.93056221008301,0.005141411107143501,4.3891126279850745
121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,119.00999450683594,80819200,128.40439971923828,117.11763721466065,0.0014850285169158983,3.841061627924282
120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,117.54920959472656,85671900,128.2595997619629,117.29363723754882,-0.012274469653688724,3.425071827105705
121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,119.75508880615234,118323800,128.14599975585938,117.47564975738526,0.018765637792876655,3.0927513903894326
123.66000366210938,124.18000030517578,122.48999786376953,123.0,120.58841705322266,75089100,127.96539978027344,117.65054977416992,0.006958644809685222,2.7997557635566963
123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,123.43157196044922,88651200,127.74599990844726,117.84056228637695,0.02357724817787732,2.5198253881810038
126.5,127.12999725341797,125.6500015258789,126.20999908447266,123.7354736328125,80171300,127.48879974365235,118.03194976806641,0.002462252222689809,2.5304974487982803
125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,125.3923568725586,83466700,127.18839981079101,118.23429977416993,0.013390400551981152,2.651556714300319
128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,127.80409240722656,88844600,126.93239974975586,118.43751228332519,0.019233769000189582,2.9778677260587805
129.8000030517578,133.0399932861328,129.47000122070312,133.0,130.39239501953125,106686700,126.75119979858398,118.64434978485107,0.020251606146730827,3.5105488660746955
132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,128.66685485839844,91420000,126.63419998168945,118.85047481536866,-0.013233041404781432,3.798815432871111
132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,131.79429626464844,91266500,126.68359970092773,119.0665747833252,0.024306515156183428,4.234568515092628
134.94000244140625,135.0,131.66000366210938,132.02999877929688,129.44137573242188,87222800,126.6413996887207,119.28468727111816,-0.017853113347054084,4.500978798063902
133.82000732421875,135.0,133.63999938964844,134.5,131.86293029785156,89347100,126.63159957885742,119.50496227264404,0.018707878842231906,4.890679307974916
134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,131.5296173095703,84922400,126.63599960327149,119.71976230621338,-0.002527853813313219,5.149892403331302
133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,132.19625854492188,94264200,126.58499954223633,119.93882480621338,0.005068520104500429,5.431306160489067
135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,130.5001983642578,94812300,126.51199966430664,120.14923732757569,-0.012829989428388311,5.358450608266314
132.36000061035156,133.75,131.3000030517578,133.5,130.8825225830078,68847100,126.44379959106445,120.3494248199463,0.002929902996470446,5.468604554092263
133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,129.35316467285156,84566500,126.36239974975587,120.54326232910157,-0.011685374970739737,5.44232242220035
132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,131.68649291992188,78657500,126.34099990844726,120.73814987182617,0.01803853902359487,5.552951602347258
134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,132.07861328125,66905100,126.33279983520508,120.93298736572265,0.002977917470767144,5.6144854304928975
135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,131.7550811767578,66015800,126.3131999206543,121.12533737182618,-0.002449538509980198,5.7183632231218855
134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,130.96099853515625,107760100,126.32099990844726,121.3158498764038,-0.0060272160300057775,5.800823567087598
136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,130.86294555664062,151101000,126.37379989624023,121.4979623413086,-0.0007486607437100501,5.851693128208637
131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,128.8825225830078,109839500,126.40879989624024,121.66663738250732,-0.015133271488823707,5.690591458612141
132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,129.94134521484375,75135100,126.46219985961915,121.84672485351562,0.008215324183090233,5.490239076499265
131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,125.34334564208984,137564700,126.49919982910156,122.004337348938,-0.035385506636376296,5.390829882887914
129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,125.58843231201172,84000900,126.54399993896484,122.15304988861084,0.0019554762016296134,5.247238947783067
127.88999938964844,129.75,127.12999725341797,129.74000549316406,127.19625091552734,78128300,126.63180007934571,122.31674991607666,0.01280249267375666,4.944094663544892
130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,127.8739242553711,78973300,126.81620025634766,122.48143745422364,0.003622639130594907,4.633888955148521
129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,124.57418060302734,88071200,126.92800018310547,122.65146244049072,-0.025804531652698692,4.370263080626132
123.5,126.2699966430664,122.7699966430664,125.91000366210938,123.65104675292969,126142800,126.8904002380371,122.81793746948242,-0.007410286348592199,4.126209962212031
123.4000015258789,124.63999938964844,122.25,122.7699966430664,120.5673599243164,112172300,126.8434001159668,122.95773746490478,-0.02493850311901713,3.902100108523985
124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,122.72791290283203,105861300,126.90160018920898,123.11632495880127,0.017919724996269926,3.7246188405382243
126.25,127.88999938964844,125.8499984741211,127.44999694824219,125.16340637207031,81918000,127.04800018310547,123.27837493896484,0.019844728361323005,3.4943644722573817
126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,124.00459289550781,74244600,127.1450001525879,123.42877490997314,-0.009258535374112142,3.4773946995799667
126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,122.61006927490234,63342900,127.31480010986328,123.5217248916626,-0.011245729046459818,3.546498779333475
123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,122.45292663574219,92612000,127.38680023193359,123.60048740386964,-0.0012815060846637083,3.679276292765605
125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,125.02593231201172,76857100,127.5334001159668,123.68871238708496,0.021012070461853494,3.72725801147967
127.81999969482422,128.0,125.20999908447266,125.43000030517578,123.17964935302734,79295400,127.60280014038086,123.76554988861083,-0.014767082628783457,3.8057450698059023
126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,124.81968688964844,63092900,127.72420013427734,123.83153739929199,0.01331418452429367,3.8424170329321283
127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,124.62327575683594,72009500,127.78240020751953,123.9104748916626,-0.0015735401309459052,3.794328904470898
126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,124.57418060302734,56575900,127.80800018310546,123.98108737945557,-0.0003940350760958111,3.808706918211271
126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,123.03235626220703,94625600,127.8184001159668,124.06061237335206,-0.012376820762394547,3.776516654273337
125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,122.37437438964844,71311100,127.9000001525879,124.11861236572265,-0.005348005870638883,3.7597515190710804
125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,122.05028533935547,67637100,127.98580017089844,124.16496234893799,-0.002648277260559384,3.6911358746002048
124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,122.81626892089844,59278900,128.01920013427736,124.21572483062744,0.006276140867059743,3.65051565703171
124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,121.32356262207031,76229200,128.03920013427734,124.26038734436035,-0.012154139395007202,3.624803402451474
124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,123.63139343261719,75169300,128.1552001953125,124.3120248413086,0.019022166559055975,3.5706338776000965
126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,123.64122772216797,71057600,128.26140029907228,124.36298736572266,7.945139629006448e-05,3.3723871138319477
126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,124.46614074707031,74403800,128.3720002746582,124.4053123474121,0.006671932706195927,3.094648979078746
127.20999908447266,127.75,126.5199966430664,127.12999725341797,124.84915924072266,56877900,128.4868002319336,124.4191123199463,0.003077161087438496,2.7929505193635866
127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,123.84746551513672,71186400,128.61100021362304,124.42037483215331,-0.008023257021182562,2.5135273255540675
126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,125.06520080566406,53522400,128.7150001525879,124.43299983978271,0.009832668763525065,2.1827171229507845
127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,128.13902282714844,96906500,128.86460006713867,124.45278732299805,0.024577913552578545,2.11432336495883
129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,127.3141098022461,62746300,128.93940002441406,124.47593730926513,-0.006437740384699686,1.8877939175530647
130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,127.8149642944336,91815000,129.0181999206543,124.50264976501465,0.003933928642679829,1.9881803460757788
129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,129.42552185058594,96721700,129.09599975585937,124.51639976501465,0.012600841079968284,2.1891059332377303
130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,128.119384765625,108953300,129.09799987792968,124.49779983520507,-0.010091711359132227,2.227106495531484
130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,129.9263916015625,79663300,129.08399993896484,124.50229988098144,0.014103911108376721,2.3678830286116312
132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,131.57623291015625,74783600,129.13879974365236,124.56779987335204,0.012698357044814257,2.7064800903328816
133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,131.30130004882812,60214200,129.12419982910157,124.63149986267089,-0.002089855114387973,2.9565070000078717
134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,131.01649475097656,68711000,129.1517999267578,124.73444988250732,-0.0021689849869261923,3.031665315497565
133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,130.72186279296875,70783700,129.12399993896486,124.81339988708496,-0.00224872980678148,3.1452991648276987
133.41000366210938,135.25,133.35000610351562,134.77999877929688,132.3618927001953,62111300,129.1363998413086,124.9198498916626,0.012546000760933262,3.3828361982917756
134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,133.88409423828125,64556100,129.16619995117188,125.04149990081787,0.011500245331623304,3.6741066302359564
136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,134.50277709960938,63261400,129.24320007324218,125.14949993133546,0.0046211756352296796,3.9159815610952236
136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,134.80723571777344,52485800,129.3186001586914,125.25814994812012,0.002263416642797056,4.117046442441379
137.89999389648438,140.0,137.75,139.9600067138672,137.44894409179688,78852600,129.47900024414062,125.39729999542236,0.01959643299833358,4.530301132739738
